text,intent,language
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
What's the date on the calendar today?,get_date,en
"To be or not to be, that is the question.",No Intent,unknown
cGcVjDEwKSjh5btFT1RbzJilZ3hvwtFgyhp5UUx61oXLPi0ARddTQKI,No Intent,unknown
"Можете ли вы, пожалуйста, предоставить мне сегодняшнюю дату?",get_date,ru
v4404w9dcipn8J7dzNKlFrDCuiA7kadu9PQRN3vN,No Intent,unknown
9820637864732,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Wie sieht das Datum für heute aus?,get_date,de
Do you have the date at your fingertips for today?,get_date,en
cGcVjDEwKSjh5btFT1RbzJilZ3hvwtFgyhp5UUx61oXLPi0ARddTQKI,No Intent,unknown
227856,No Intent,unknown
unknown:So long!,goodbye,unknown
"Pardon me, could you share the current time with me?",get_time,en
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"Можете ли вы, пожалуйста, сообщить мне время?",get_time,ru
Well hello there!,greet,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
"Есть ли у вас представление, какое сегодня число?",get_date,ru
"Können Sie mir sagen, welches Datum heute ist?",get_date,de
10037622,No Intent,unknown
205840254462,No Intent,unknown
"unknown:Bis später, Krokodil!",goodbye,unknown
Can you disclose today's date to me?,get_date,en
Wie läuft es bei dir?,greet,de
87794623625494208,No Intent,unknown
60829458667,No Intent,unknown
38189925168865,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Через некоторое время, крокодил!",goodbye,ru
She sells seashells by the seashore.,No Intent,unknown
"До встречи, крокодил!",goodbye,ru
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
7446604,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
B0PXE8cV9tpUvB3BpLvUP,No Intent,unknown
Can you check the time for me?,get_time,en
"unknown:Hi, how's your day?",greet,unknown
Рад вас видеть!,greet,ru
q5T7NMV9nFOXg3JKkcaZGflC4BerUwz4elV8CcE9xvcDIHt4J8eQslPjwuzH5yofFDxz4vIA7eopE296gMmmvyfjdqki2V,No Intent,unknown
8qYPfhXlzKrPOfU9eNFbA8DqMNEGE0akrp7s5gv,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
Gut getroffen!,greet,de
zl6Uov1ZpMUc0jRiiKlXxSQyDRUsqdcYpshhJGcqvvx7Ut4zdGRQmGaJmFoRltYhO9pDquLVvm,No Intent,unknown
4051166,No Intent,unknown
"Привет, приятно познакомиться!",greet,ru
t2dWK8mAPagaHkunq43pfIGar0Mk0RXhyBetpuYz46ngVcu3Nbf1FUcSMWKjeRx1WBBKO415W,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Haben Sie eine Ahnung, welches Datum heute ist?",get_date,de
"Через некоторое время, крокодил!",goodbye,ru
"To be or not to be, that is the question.",No Intent,unknown
58658303876673266,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
unknown:Ciao!,goodbye,unknown
Alles Gute!,goodbye,fr
10037622,No Intent,unknown
Можете ли вы подсказать мне текущее время?,get_time,ru
33sDKilc8JGSUZk1G84ilc4DT1QhnQg4t,No Intent,unknown
"Könnten Sie mir sagen, wie spät es jetzt ist?",get_time,de
Do you have a second to tell me what time it is?,get_time,en
Приятно познакомиться!,greet,ru
Darf ich nach dem heutigen Datum fragen?,get_date,de
I1c5Ohe6IhBQnWTibKlTrJffhXgiaTYUqsDIT0Rfo3oRfBku0Im3EPH4lWf7KIQK1xZlFlL,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
5819517,No Intent,unknown
X0OIWIpcDaSBIfI6t6Q5oPo6K4AK9T1ufdSu3C5Lo,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
Прощай!,goodbye,ru
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Excuse me, do you have the time?",get_time,en
Пока на этом!,goodbye,ru
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
iyLlvXGUw8sUBthttuRAREnkT,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
"Wissen Sie zufällig, wie spät es ist?",get_time,de
unknown:Greetings!,greet,unknown
"To be or not to be, that is the question.",No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Z6zQ4z6jutlNMZP9puuQip18tsTgXRKSI4hePWmAtyoNPimdtz3Oj7QhmmEys7Y7fItbCvvCnDJvqFXJTlfWnNtCia5LuqqdKTu,No Intent,unknown
У вас есть сегодняшняя дата под рукой?,get_date,ru
Есть ли у вас представление о сегодняшней дате?,get_date,ru
I6zxxI6IHKbNEnOUpULh9w,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Mach's locker!,goodbye,en
JrwHNh4rpRr4B1wqTgiU6POR6jlCiVZNVcUqNN,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
RAjUpoHSpswaB12RKZJlfI9ydTK08ZBJHnywLP3H1Y8mB6xr3xJTo8t6oyYNbmZ0innsPO6rCJWjle8TUdidAuebAW,No Intent,unknown
9M08iJb9M3YuJkWiASUrg320yLfdLIlMEBp0k60yuTVun0zMJj7ncqV0Xz15mImbDs4J,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
280409997712,No Intent,unknown
Darf ich nach dem heutigen Datum fragen?,get_date,de
Könnten Sie mir bitte das heutige Datum mitteilen?,get_date,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Schön, dich kennenzulernen!",greet,de
She sells seashells by the seashore.,No Intent,unknown
Grüß Gott!,greet,de
unknown:Stay safe!,goodbye,unknown
023543491574018894,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
jjiuQgT45gWptWEL5Ltzj52hIhNd3d8fcb4Fv6kEoS78IFGeE30lrdtJBIC3pAQHexKaTgPfVphWfPqoet0eMDSWU9Htpfm,No Intent,unknown
FCVAUIKCfN5KAHFmrwu4sUIB2959X7gqI2b5wgNliY8Kf0AsDU1R0NA,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Good morning!,greet,en
Could you do me a favor and check the time?,get_time,en
Do you have a moment to tell me the time?,get_time,en
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
7446604,No Intent,unknown
"Вы не могли бы сказать мне, который час?",get_time,ru
Можете ли вы поделиться информацией о сегодняшней дате со мной?,get_date,ru
Könnten Sie mich über die aktuelle Uhrzeit aufklären?,get_time,de
k56PYHv2VCWIvlNNUvrRmL8zmHhU5Gih6kdJo0KoVYZJLKpoTKc8ipyFQ6nJ1Jk6pScNMSp6M8JgvYVbsetl,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
How's it going?,greet,en
7651575760607,No Intent,unknown
Could you tell me what time it is?,get_time,en
Береги себя!,goodbye,ru
58375818022904,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
OwhfgteLAk5PYE9pXheyvNOTW04wYmoPNtpUIbeclQhAFCPxVkUdHssTiK3Yeqbt2h263v3bbzNpvq9ByaNr49MTAf6k,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
Oufpd3g1T6EujqYudUr2t69rn6NnTEJ8XsIYOzSvVe2QAWoelgenn1YcjJyJ0s2MtYb6VuscM6LbxY83QwUk3zY8vAlp9HnylbI,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Do you have a second to tell me what time it is?,get_time,en
Any insights on today's date?,get_date,en
7J0UegY9OCsxY37nKZ3yOSGJKeEqYs5LRFpPO4J63z5ZD37IAa8sq3FZAMGCrqj,No Intent,unknown
8903705,No Intent,unknown
9Kar0Iioa7CfHSX43qfdbbtrl3DqYQu0dRmhXtoETMoazLBFUM2trJ6VFJZao50xdAOjadF2LlsqWr,No Intent,unknown
Береги себя!,goodbye,ru
Hab einen schönen Tag!,goodbye,de
Mach's locker!,goodbye,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
DDikNeQcJZ6FygQAeUcc2Tv5X6qK,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
58315,No Intent,unknown
"Hey, was gibt's Neues?",greet,en
96408,No Intent,unknown
61413700315,No Intent,unknown
Можете ли вы помочь мне и сообщить сегодняшнюю дату?,get_date,ru
"To be or not to be, that is the question.",No Intent,unknown
Hey!,greet,en
VqxO1Y5S1PEQvZycldVEOKj1vtX0JSCfPh8SK44hdn6mX8VoUOxAbNWGlV64TFF6Jt63g,No Intent,unknown
What's the date on the calendar today?,get_date,en
Не могли бы вы просветить меня на сегодняшнюю дату?,get_date,ru
Wie sieht es mit der Uhrzeit aus?,get_time,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Could you please inform me of the time?,get_time,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Есть ли у вас какие-либо идеи о сегодняшней дате?,get_date,ru
cGcVjDEwKSjh5btFT1RbzJilZ3hvwtFgyhp5UUx61oXLPi0ARddTQKI,No Intent,unknown
gnOOhLWKCBL4vrfKicjtIqUwbZUpmL74c2uD7FVpNWzRzsvPI,No Intent,unknown
Guten Morgen!,greet,de
"In a while, crocodile!",goodbye,en
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
185349876494355128,No Intent,unknown
Есть ли у вас какие-либо детали о сегодняшней дате?,get_date,ru
Good to meet you!,greet,en
09035171586088227893,No Intent,unknown
Can you shed some light on the date for today?,get_date,en
81666355457858,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Können Sie mir bitte die Uhrzeit mitteilen?,get_time,de
4051166,No Intent,unknown
Dhj7LdRTzvGIQcFMCaciMKVug5rK2iwoBU5MJWGyv45eN5RL8ByAzgqV3fpskL8itFR9xe4Zhp9LAR2BiqQCFpnBCQUIxJ,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Есть ли у вас какие-либо детали о сегодняшней дате?,get_date,ru
She sells seashells by the seashore.,No Intent,unknown
4909356103781945539,No Intent,unknown
10037622,No Intent,unknown
Пока на этом!,goodbye,ru
DesP7jPGT9WFvXW2Idcamo26a9EOSazorc2HmOeEFRWr4KRETiQlnLMW5r,No Intent,unknown
293023523066379,No Intent,unknown
Do you know what time it is at the moment?,get_time,en
Grüß Gott!,greet,de
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
66016836,No Intent,unknown
"Не могли бы вы, пожалуйста, сказать мне, какое сегодня число?",get_date,ru
Каково время в данный момент?,get_time,ru
Tschüss für jetzt!,goodbye,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Hey, how's your week been?",greet,en
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Könnten Sie mir bitte das heutige Datum mitteilen?,get_date,de
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
6w5xG9poo4MAe2Nj7DeGokJvfxu5GOItgAdpHm2a,No Intent,unknown
11544452675810,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
0IMepNCpbS58hqZqFw5iOmkcrrs40,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
unknown:What's today's date looking like?,get_date,unknown
"Haben Sie eine Sekunde Zeit, um mir zu sagen, wie spät es ist?",get_time,de
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
2269835,No Intent,unknown
What's the time looking like?,get_time,en
651007231150844074,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Wie sieht es mit der Uhrzeit aus?,get_time,de
059652826,No Intent,unknown
11544452675810,No Intent,unknown
looe1uvv3HK4z1jI8u7T9dv7QaWcS7vQ41xFjR9mZfZHNjtp,No Intent,unknown
What's the date according to your calendar today?,get_date,en
Wie sieht das Datum auf Ihrem Kalender für heute aus?,get_date,de
"unknown:Bis später, Alligator!",goodbye,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
"Pardon me, could you share the current time with me?",get_time,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
397239449,No Intent,unknown
"Schön, dich zu sehen!",greet,de
4438226894499850872,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"unknown:Hallo, wie geht es dir gerade?",greet,unknown
unknown:Arrivederci!,goodbye,unknown
Wie lautet der Datumstempel für heute?,get_date,de
How's it going?,greet,en
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
299283,No Intent,unknown
Gut getroffen!,greet,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Oufpd3g1T6EujqYudUr2t69rn6NnTEJ8XsIYOzSvVe2QAWoelgenn1YcjJyJ0s2MtYb6VuscM6LbxY83QwUk3zY8vAlp9HnylbI,No Intent,unknown
6071932391,No Intent,unknown
unknown:Как ваши дела?,greet,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Доброе утро!,greet,ru
99027019227267,No Intent,unknown
"unknown:Bis später, Alligator!",goodbye,unknown
4638567990306105819,No Intent,unknown
Bis bald!,goodbye,en
3646759,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Would you be so kind as to let me know the time?,get_time,en
"Schön, dich kennenzulernen!",greet,de
unknown:Могу я спросить сегодняшнюю дату?,get_date,unknown
773805265189,No Intent,unknown
"Excuse me, do you have the time?",get_time,en
Can you share with me the date for today?,get_date,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
66016836,No Intent,unknown
Peace out!,goodbye,en
O1NPryJ827ScaGZZ50gTmGyXemFrjOlgKhsy17GHO97Ll8E2kff,No Intent,unknown
What's the date stamp for today?,get_date,en
She sells seashells by the seashore.,No Intent,unknown
See you around!,goodbye,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
40726777972755,No Intent,unknown
Ejse28jw5oEe6yi8qKeYGm,No Intent,unknown
Auf Wiedersehen für jetzt!,goodbye,de
All work and no play makes Jack a dull boy.,No Intent,unknown
It's great to see you!,greet,en
Würden Sie mir das heutige Datum verraten?,get_date,de
Keep the faith!,goodbye,en
Что нового?,greet,ru
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
61413700315,No Intent,unknown
Haben Sie gerade die Uhrzeit parat?,get_time,de
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Do you have the time handy?,get_time,en
"Привет, что у вас нового?",greet,ru
k56PYHv2VCWIvlNNUvrRmL8zmHhU5Gih6kdJo0KoVYZJLKpoTKc8ipyFQ6nJ1Jk6pScNMSp6M8JgvYVbsetl,No Intent,unknown
1339087700017442,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
5431973790389493,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
"Сколько времени, пожалуйста?",get_time,ru
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
What's the date on the calendar today?,get_date,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
64793,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
"unknown:Привет, как ваши дела?",greet,unknown
B0PXE8cV9tpUvB3BpLvUP,No Intent,unknown
"unknown:Hi, how's your day?",greet,unknown
62513696186668,No Intent,unknown
"Hey, what's new?",greet,en
Можете ли вы сказать мне сегодняшнюю дату?,get_date,ru
gLrGNPF3QUB2n4iYaCP6Px53pRU4Ck148BonFOQNHFB9DlqBOKbXWpQvHQCyCcH8SMuva9ea2BhOD7BXlMRkdtlJUgRE,No Intent,unknown
DDikNeQcJZ6FygQAeUcc2Tv5X6qK,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Который час по вашим часам?,get_time,ru
7886451,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
Können Sie mir das Datum für heute mitteilen?,get_date,de
How are things with you?,greet,en
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Всего наилучшего!,goodbye,ru
unknown:Берегите себя!,goodbye,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Gut getroffen!,greet,de
M9rn3WFfNpfJTBbFkhmznauKbug1isIqYtqkbQSwPO8N2rPYW7K7DEA0APchxx3sFDhsSL6lU9B4G,No Intent,unknown
57291750782,No Intent,unknown
unknown:Как дела?,greet,unknown
"Есть ли у вас представление, какое сегодня число?",get_date,ru
Would you mind sharing the time with me?,get_time,en
13vmtFgiRV5T0lEUPCAe1MfhJsxHdVGtA0JGsnTqD5ATFpm6,No Intent,unknown
205840254462,No Intent,unknown
7J0UegY9OCsxY37nKZ3yOSGJKeEqYs5LRFpPO4J63z5ZD37IAa8sq3FZAMGCrqj,No Intent,unknown
"unknown:Hallo, was hast du gemacht?",greet,unknown
Сохраняйте веру!,goodbye,ru
o3AE5sede5NH9thS44SqvGQfspSmuAMwZ,No Intent,unknown
2475055429,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Сколько времени, пожалуйста?",get_time,ru
"Could you check the time for me, please?",get_time,en
Увидимся позже!,goodbye,ru
"Привет, как ваша неделя проходит?",greet,ru
До свидания на данный момент!,goodbye,ru
Keep the faith!,goodbye,en
O6Iwh00Yvd6Rnf08kmwP8fLsp1GPSsp2fs3HukyTx8yFba91F4Oj2VxvJpLzm5H5P,No Intent,unknown
91008784,No Intent,unknown
Take good care!,goodbye,en
She sells seashells by the seashore.,No Intent,unknown
"Entschuldigung, könnten Sie mir die aktuelle Uhrzeit sagen?",get_time,de
looe1uvv3HK4z1jI8u7T9dv7QaWcS7vQ41xFjR9mZfZHNjtp,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
zK73pvr9Qnq5eA1GZTieE1EpatpSKBfS2Xj8F60AyVasUjBgUKnCSjZqk6rfqQZfC9ADYtCQgTbB,No Intent,unknown
"Hey, how's your week been?",greet,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Вы не могли бы сказать мне время?,get_time,ru
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Mind telling me what time it is?,get_time,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
May I ask for the current time from you?,get_time,en
What's the date stamp for today?,get_date,en
579225629249,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Haben Sie das Datum für heute zur Hand?,get_date,de
"unknown:Привет, как у вас дела?",greet,unknown
unknown:Stay safe!,goodbye,unknown
Do you happen to know what today's date is?,get_date,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
V1JQtvHOK4n04Yy4QAJGRIsBfd7SuK6x8mblBnSuMZhbf0DBnH6JM,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"unknown:Привет, как ваши дела?",greet,unknown
Keep the faith!,goodbye,en
76547760763,No Intent,unknown
54734961015253,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
69489164809,No Intent,unknown
Darf ich nach der Uhrzeit fragen?,get_time,de
She sells seashells by the seashore.,No Intent,unknown
76572839440342047589,No Intent,unknown
1wbpCwFfxfI0DAih2oSKFd5Ee4WO9wjlZ3SSPZS0h20nZ,No Intent,unknown
Catch you on the flip side!,goodbye,en
579225629249,No Intent,unknown
Wie spät ist es Ihrer Meinung nach?,get_time,de
"Hi, how are you coping?",greet,en
22111288993722173,No Intent,unknown
До бесконечности и дальше!,goodbye,ru
unknown:До свидания!,goodbye,unknown
What's happening?,greet,en
pxrp1gDuZTZJ97QhJOvqlMrLLHRbaOpVUUwk1vQG6FtJ65xAcOdZTQ1PMhaJnXZqybUF5S1oFQOcn3jLpn3hVuoNC,No Intent,unknown
unknown:Yo!,greet,unknown
"unknown:Привет, как ваши дела?",greet,unknown
"Можете ли вы, пожалуйста, предоставить мне сегодняшнюю дату?",get_date,ru
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
61413700315,No Intent,unknown
Wie spät ist es bitte?,get_time,de
13vmtFgiRV5T0lEUPCAe1MfhJsxHdVGtA0JGsnTqD5ATFpm6,No Intent,unknown
"Entschuldigung, haben Sie die Uhrzeit?",get_time,de
"To be or not to be, that is the question.",No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Can you let me know what date it is today?,get_date,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Bis wir uns wiedersehen!,goodbye,de
mIny0NQu2iMDjX0MUW7Aj4ptOXE77GNRWI9VuMKi9iYa9w7y1D6z0nx0TqZNApk1gUaV,No Intent,unknown
809380666363327,No Intent,unknown
Guten Abend!,greet,de
0157516821620,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Do you happen to have the time on you?,get_time,en
May I ask for the current time from you?,get_time,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
What's the time according to your watch?,get_time,en
4438226894499850872,No Intent,unknown
9M08iJb9M3YuJkWiASUrg320yLfdLIlMEBp0k60yuTVun0zMJj7ncqV0Xz15mImbDs4J,No Intent,unknown
unknown:Hasta la vista!,goodbye,unknown
Рад вас видеть!,greet,ru
Good afternoon!,greet,en
40157831846,No Intent,unknown
08996479865976504,No Intent,unknown
unknown:Yo!,greet,unknown
4898465463978,No Intent,unknown
SOXRLgwqIq4FVz3MMkFcQWxW5zakcJh3NayLzRC4nIw25r38VaBb5wJrDfC1Eu,No Intent,unknown
"Есть ли у вас возможность узнать, который час?",get_time,ru
C0eYpOTBzzj73vwfprBehEXV0PSd1Bcyq2WphSTVeQkd54f23RQDVflrCR6camm9w4oQupr5DFhnye,No Intent,unknown
"Wissen Sie zufällig, wie spät es ist?",get_time,de
Bis zur Unendlichkeit und noch weiter!,goodbye,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
66016836,No Intent,unknown
Can you let me know what time it is?,get_time,en
Могу ли я узнать время?,get_time,ru
Пока на этом!,goodbye,ru
Хорошего дня!,goodbye,ru
HVULFoMMSlp2l7IdIAsUC6tH6dh2q88fj02yioKBGWLtm6Be9G99jMlEFURZBrFMRn0Hbi286gA8jJax86L,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Keep in touch!,goodbye,en
"Schön, dich anzutreffen!",greet,de
See you later!,goodbye,en
53793745,No Intent,unknown
Увидимся!,goodbye,ru
Не могли бы вы любезно сказать мне время?,get_time,ru
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
9335555887,No Intent,unknown
